timestamp,regiao,consumo,capacidade,prioridade,custo,criticidade
2026-01-25 11:00,Norte,84.54,173.34,1,40.15,94.54
2026-01-25 12:00,Oeste,144.56,163.73,5,99.29,194.56
2026-01-25 13:00,Centro,67.86,149.6,3,40.15,97.86
2026-01-25 14:00,Leste,114.82,146.36,3,73.52,144.82
2026-01-25 15:00,Leste,109.16,170.26,4,57.11,149.16
2026-01-25 16:00,Sul,100.96,155.37,3,47.52,130.96
2026-01-25 17:00,Sul,89.12,153.98,5,41.99,139.12
2026-01-25 18:00,Norte,120.45,140.49,2,47.79,140.45
2026-01-25 19:00,Leste,121.09,163.35,2,68.36,141.09
2026-01-25 20:00,Leste,112.86,177.68,1,78.93,122.86
2026-01-25 21:00,Norte,116.31,173.11,2,72.14,136.31
2026-01-25 22:00,Oeste,122.34,152.68,4,93.12,162.34
2026-01-25 23:00,Leste,113.09,156.17,5,100.13,163.09
2026-01-26 00:00,Centro,87.41,149.97,3,77.07,117.41
2026-01-26 01:00,Norte,77.64,136.69,4,39.07,117.64
2026-01-26 02:00,Norte,93.82,128.01,2,66.31,113.82
2026-01-26 03:00,Norte,90.96,174.2,2,51.63,110.96
2026-01-26 04:00,Sul,84.2,178.21,2,54.74,104.2
2026-01-26 05:00,Centro,108.33,134.89,2,33.97,128.33
2026-01-26 06:00,Oeste,121.99,141.71,1,108.02,131.99
2026-01-26 07:00,Norte,107.48,172.33,5,65.23,157.48
2026-01-26 08:00,Oeste,119.85,152.28,2,87.44,139.85
2026-01-26 09:00,Leste,83.51,170.59,3,42.34,113.51
2026-01-26 10:00,Oeste,150.41,155.7,1,64.59,160.41
2026-01-26 11:00,Oeste,98.62,144.47,4,46.67,138.62
2026-01-26 12:00,Sul,96.53,144.63,5,63.59,146.53
2026-01-26 13:00,Norte,107.44,176.42,5,95.83,157.44
2026-01-26 14:00,Oeste,130.51,151.82,4,46.08,170.51
2026-01-26 15:00,Centro,87.15,150.82,2,55.21,107.15
2026-01-26 16:00,Leste,100.45,151.86,2,80.29,120.45
2026-01-26 17:00,Leste,93.07,158.54,3,74.53,123.07
2026-01-26 18:00,Norte,59.0,160.91,2,18.65,79.0
2026-01-26 19:00,Leste,111.98,170.44,4,41.94,151.98
2026-01-26 20:00,Leste,74.76,168.68,2,23.7,94.76
2026-01-26 21:00,Centro,33.66,161.74,5,25.15,83.66
2026-01-26 22:00,Oeste,73.44,161.96,3,49.71,103.44
2026-01-26 23:00,Centro,145.57,155.54,3,88.43,175.57
2026-01-27 00:00,Leste,119.26,161.28,5,39.97,169.26
2026-01-27 01:00,Leste,62.71,165.59,3,24.96,92.71
2026-01-27 02:00,Leste,77.14,176.34,3,25.4,107.14
2026-01-27 03:00,Sul,42.34,153.49,5,17.63,92.34
2026-01-27 04:00,Leste,103.11,139.81,2,64.57,123.11
2026-01-27 05:00,Leste,117.64,139.81,3,54.45,147.64
2026-01-27 06:00,Centro,127.14,171.19,2,39.13,147.14
2026-01-27 07:00,Sul,91.48,185.55,4,46.12,131.48
2026-01-27 08:00,Centro,111.59,165.22,2,89.15,131.59
2026-01-27 09:00,Centro,64.31,141.49,5,51.94,114.31
2026-01-27 10:00,Norte,86.69,134.19,4,49.96,126.69
2026-01-27 11:00,Leste,109.86,165.32,1,64.57,119.86
2026-01-27 12:00,Centro,95.05,152.35,4,79.26,135.05
2026-01-27 13:00,Norte,34.46,154.25,2,25.01,54.46
2026-01-27 14:00,Sul,99.56,152.47,2,81.05,119.56
2026-01-27 15:00,Norte,91.87,148.1,2,34.74,111.87
2026-01-27 16:00,Oeste,62.22,171.58,1,21.57,72.22
2026-01-27 17:00,Centro,100.34,155.58,1,32.08,110.34
2026-01-27 18:00,Leste,76.55,150.67,3,24.95,106.55
2026-01-27 19:00,Sul,79.26,138.15,1,67.53,89.26
2026-01-27 20:00,Sul,85.76,154.76,3,27.24,115.76
2026-01-27 21:00,Sul,133.78,130.52,5,68.06,193.58
2026-01-27 22:00,Centro,126.73,139.36,5,56.41,176.73
2026-01-27 23:00,Sul,142.07,171.56,1,87.7,152.07
2026-01-28 00:00,Norte,114.96,157.95,5,34.79,164.96
2026-01-28 01:00,Centro,150.0,144.53,4,77.98,206.41
2026-01-28 02:00,Leste,114.83,180.61,1,46.91,124.83
2026-01-28 03:00,Norte,126.08,158.15,5,55.04,176.08
2026-01-28 04:00,Sul,101.56,147.0,4,37.19,141.56
2026-01-28 05:00,Norte,76.34,160.37,3,48.42,106.34
2026-01-28 06:00,Centro,125.36,168.65,4,58.94,165.36
2026-01-28 07:00,Oeste,96.69,137.22,4,42.11,136.69
2026-01-28 08:00,Oeste,87.6,188.54,2,71.31,107.6
2026-01-28 09:00,Oeste,122.2,154.64,1,109.88,132.2
2026-01-28 10:00,Norte,88.19,146.7,5,61.3,138.19
2026-01-28 11:00,Sul,118.35,170.24,5,104.92,168.35
2026-01-28 12:00,Oeste,162.44,176.13,3,68.25,192.44
2026-01-28 13:00,Centro,134.21,179.95,4,62.69,174.21
2026-01-28 14:00,Centro,65.06,146.01,4,33.42,105.06
2026-01-28 15:00,Oeste,170.42,146.31,5,79.64,292.76
2026-01-28 16:00,Sul,114.78,167.16,4,50.33,154.78
2026-01-28 17:00,Norte,140.19,164.56,1,83.96,150.19
2026-01-28 18:00,Centro,124.18,157.43,3,48.63,154.18
2026-01-28 19:00,Oeste,69.8,142.28,5,53.08,119.8
2026-01-28 20:00,Centro,110.95,181.1,4,66.89,150.95
2026-01-28 21:00,Norte,72.51,184.73,5,22.52,122.51
2026-01-28 22:00,Leste,151.41,158.2,1,80.27,161.41
2026-01-28 23:00,Centro,116.28,147.05,1,37.18,126.28
2026-01-01 00:00,Sul,76.57,138.03,2,45.55,96.57
2026-01-01 01:00,Oeste,90.51,173.76,1,58.04,100.51
2026-01-01 02:00,Centro,79.64,140.73,5,46.34,129.64
2026-01-01 03:00,Centro,118.12,145.87,4,54.1,158.12
2026-01-01 04:00,Leste,134.05,156.22,3,101.87,164.05
2026-01-01 05:00,Leste,97.44,163.24,1,36.73,107.44
2026-01-01 06:00,Leste,76.05,180.08,1,57.73,86.05
2026-01-01 07:00,Norte,80.67,170.81,3,44.14,110.67
2026-01-01 08:00,Norte,90.02,150.4,3,59.01,120.02
2026-01-01 09:00,Leste,108.38,154.57,2,33.8,128.38
2026-01-01 10:00,Oeste,135.61,165.11,4,86.9,175.61
2026-01-01 11:00,Leste,95.98,183.02,5,30.07,145.98
2026-01-01 12:00,Oeste,82.11,170.37,5,29.45,132.11
2026-01-01 13:00,Leste,130.32,173.23,3,77.94,160.32
2026-01-01 14:00,Norte,110.55,170.96,4,46.55,150.55
2026-01-01 15:00,Leste,116.66,144.33,3,53.56,146.66
2026-01-01 16:00,Norte,125.35,159.64,2,84.58,145.35
2026-01-01 17:00,Norte,93.38,140.7,5,46.89,143.38
2026-01-01 18:00,Norte,151.87,152.52,4,64.67,191.87
2026-01-01 19:00,Centro,167.71,149.64,3,93.87,251.91
2026-01-01 20:00,Oeste,169.98,174.3,3,114.73,199.98
2026-01-01 21:00,Centro,165.1,143.36,1,111.73,240.34
2026-01-01 22:00,Oeste,121.33,145.06,2,84.5,141.33
2026-01-01 23:00,Oeste,95.99,181.25,5,77.91,145.99
2026-01-02 00:00,Leste,136.91,150.36,1,83.98,146.91
2026-01-02 01:00,Oeste,81.97,162.6,3,66.11,111.97
2026-01-02 02:00,Oeste,80.32,185.66,1,54.64,90.32
2026-01-02 03:00,Centro,97.82,172.27,2,44.4,117.82
2026-01-02 04:00,Sul,101.61,171.03,2,42.18,121.61
2026-01-02 05:00,Oeste,106.28,147.63,4,67.58,146.28
2026-01-02 06:00,Sul,52.07,175.34,2,20.6,72.07
2026-01-02 07:00,Sul,143.41,164.82,3,99.7,173.41
2026-01-02 08:00,Norte,95.47,156.53,4,73.45,135.47
2026-01-02 09:00,Norte,106.65,155.15,5,51.06,156.65
2026-01-02 10:00,Norte,120.73,151.03,3,84.87,150.73
2026-01-02 11:00,Centro,61.85,177.32,2,27.31,81.85
2026-01-02 12:00,Centro,94.34,125.3,5,65.9,144.34
2026-01-02 13:00,Norte,155.03,149.2,3,92.69,202.52
2026-01-02 14:00,Centro,100.96,167.64,3,50.23,130.96
2026-01-02 15:00,Sul,96.37,132.93,2,83.01,116.37
2026-01-02 16:00,Leste,109.56,167.33,3,61.76,139.56
2026-01-02 17:00,Norte,105.52,156.14,5,55.38,155.52
2026-01-02 18:00,Sul,89.35,174.4,2,78.45,109.35
2026-01-02 19:00,Centro,74.16,178.04,3,23.18,104.16
2026-01-02 20:00,Sul,140.03,165.34,1,100.04,150.03
2026-01-02 21:00,Norte,99.54,174.78,3,83.8,129.54
2026-01-02 22:00,Oeste,82.08,157.6,4,43.76,122.08
2026-01-02 23:00,Sul,150.2,145.24,3,53.19,195.08
2026-01-03 00:00,Leste,85.46,188.4,2,72.6,105.46
2026-01-03 01:00,Leste,131.0,142.42,4,101.34,171.0
2026-01-03 02:00,Oeste,131.09,139.22,4,76.38,171.09
2026-01-03 03:00,Norte,120.13,153.99,4,99.24,160.13
2026-01-03 04:00,Oeste,117.45,139.26,5,39.91,167.45
2026-01-03 05:00,Norte,63.3,143.55,3,36.2,93.3
2026-01-03 06:00,Sul,102.69,138.58,2,69.63,122.69
2026-01-03 07:00,Norte,116.7,160.19,3,56.98,146.7
2026-01-03 08:00,Oeste,114.53,167.29,2,92.56,134.53
2026-01-03 09:00,Sul,105.81,147.31,4,87.2,145.81
2026-01-03 10:00,Sul,97.44,182.83,3,75.98,127.44
2026-01-03 11:00,Centro,120.65,167.26,4,99.63,160.65
2026-01-03 12:00,Sul,109.71,196.02,5,75.51,159.71
2026-01-03 13:00,Sul,156.34,137.6,2,71.46,232.56
2026-01-03 14:00,Norte,133.0,166.4,5,60.66,183.0
2026-01-03 15:00,Centro,114.74,157.61,5,42.5,164.74
2026-01-03 16:00,Oeste,48.41,173.36,4,38.55,88.41
2026-01-03 17:00,Leste,129.07,176.07,2,111.98,149.07
2026-01-03 18:00,Sul,93.1,177.02,2,52.03,113.1
2026-01-03 19:00,Sul,33.92,131.16,3,24.97,63.92
2026-01-03 20:00,Leste,77.68,167.55,2,24.64,97.68
2026-01-03 21:00,Oeste,102.49,176.36,2,53.48,122.49
2026-01-03 22:00,Oeste,124.14,168.66,3,109.82,154.14
2026-01-03 23:00,Leste,84.73,138.13,4,62.84,124.73
2026-01-04 00:00,Sul,128.6,168.48,1,64.26,138.6
2026-01-04 01:00,Centro,77.01,162.55,5,66.5,127.01
2026-01-04 02:00,Centro,88.55,133.55,1,40.04,98.55
2026-01-04 03:00,Centro,49.51,188.11,3,18.78,79.51
2026-01-04 04:00,Leste,115.2,162.41,2,69.38,135.2
2026-01-04 05:00,Oeste,109.57,154.46,3,79.57,139.57
2026-01-04 06:00,Oeste,107.84,165.81,1,95.66,117.84
2026-01-04 07:00,Leste,132.84,139.46,3,113.68,162.84
2026-01-04 08:00,Oeste,116.01,153.28,3,70.79,146.01
2026-01-04 09:00,Sul,117.0,151.84,4,88.71,157.0
2026-01-04 10:00,Sul,46.84,148.36,4,15.55,86.84
2026-01-04 11:00,Oeste,114.98,163.21,4,52.44,154.98
2026-01-04 12:00,Leste,24.73,179.06,4,8.03,64.73
2026-01-04 13:00,Sul,131.99,158.65,4,78.64,171.99
2026-01-04 14:00,Sul,107.9,164.66,3,44.07,137.9
2026-01-04 15:00,Centro,99.98,132.1,5,83.44,149.98
2026-01-04 16:00,Centro,120.64,211.42,1,74.26,130.64
2026-01-04 17:00,Norte,123.77,190.59,2,94.18,143.77
2026-01-04 18:00,Centro,104.36,157.76,1,55.99,114.36
2026-01-04 19:00,Norte,110.69,156.94,3,43.42,140.69
2026-01-04 20:00,Leste,62.01,165.82,4,35.49,102.01
2026-01-04 21:00,Oeste,97.76,159.1,1,67.82,107.76
2026-01-04 22:00,Norte,81.61,181.68,5,30.82,131.61
2026-01-04 23:00,Centro,106.49,148.4,1,79.47,116.49
2026-01-05 00:00,Sul,123.39,155.62,4,55.91,163.39
2026-01-05 01:00,Sul,148.88,153.45,1,46.5,158.88
2026-01-05 02:00,Sul,122.61,182.28,3,84.39,152.61
2026-01-05 03:00,Leste,121.1,171.98,4,89.8,161.1
2026-01-05 04:00,Leste,127.97,148.4,3,89.49,157.97
2026-01-05 05:00,Centro,71.1,158.62,4,41.65,111.1
2026-01-05 06:00,Centro,91.22,156.15,4,71.75,131.22
2026-01-05 07:00,Leste,113.74,179.5,1,36.88,123.74
2026-01-05 08:00,Centro,137.03,156.23,2,117.62,157.03
2026-01-05 09:00,Norte,79.07,146.7,3,45.93,109.07
2026-01-05 10:00,Leste,123.78,150.59,2,110.23,143.78
2026-01-05 11:00,Centro,116.55,144.68,3,74.72,146.55
2026-01-05 12:00,Oeste,106.73,162.11,1,64.72,116.73
2026-01-05 13:00,Leste,130.47,172.34,5,102.77,180.47
2026-01-05 14:00,Oeste,99.68,166.19,5,30.88,149.68
2026-01-05 15:00,Oeste,106.79,168.6,4,34.94,146.79
2026-01-05 16:00,Oeste,115.02,151.18,5,84.48,165.02
2026-01-05 17:00,Norte,86.02,151.74,2,36.7,106.02
2026-01-05 18:00,Norte,99.36,139.59,1,55.67,109.36
2026-01-05 19:00,Oeste,112.44,160.27,2,77.98,132.44
2026-01-05 20:00,Leste,81.99,131.77,5,60.3,131.99
2026-01-05 21:00,Oeste,50.35,132.55,3,35.97,80.35
2026-01-05 22:00,Norte,103.6,153.95,2,31.94,123.6
2026-01-05 23:00,Sul,115.54,138.81,2,94.21,135.54
2026-01-06 00:00,Centro,86.1,160.99,2,48.34,106.1
2026-01-06 01:00,Oeste,107.67,171.83,4,41.87,147.67
2026-01-06 02:00,Oeste,114.93,161.24,2,85.42,134.93
2026-01-06 03:00,Sul,127.51,156.19,4,83.03,167.51
2026-01-06 04:00,Norte,86.93,187.1,4,28.73,126.93
2026-01-06 05:00,Oeste,138.75,177.49,4,123.17,178.75
2026-01-06 06:00,Norte,97.27,139.88,5,87.49,147.27
2026-01-06 07:00,Oeste,71.24,161.36,5,52.35,121.24
2026-01-06 08:00,Leste,101.0,165.27,1,55.88,111.0
2026-01-06 09:00,Norte,81.35,156.11,4,67.81,121.35
2026-01-06 10:00,Oeste,40.91,161.16,3,23.28,70.91
2026-01-06 11:00,Oeste,120.43,161.61,2,70.04,140.43
2026-01-06 12:00,Oeste,101.98,170.5,3,86.99,131.98
2026-01-06 13:00,Leste,114.15,169.17,4,99.98,154.15
2026-01-06 14:00,Leste,112.77,134.21,2,75.91,132.77
2026-01-06 15:00,Sul,96.14,154.07,4,36.29,136.14
2026-01-06 16:00,Oeste,116.16,174.52,4,100.57,156.16
2026-01-06 17:00,Leste,94.33,169.7,1,84.86,104.33
2026-01-06 18:00,Centro,117.22,150.41,2,47.45,137.22
2026-01-06 19:00,Sul,108.89,161.09,4,40.11,148.89
2026-01-06 20:00,Leste,112.93,167.35,3,101.21,142.93
2026-01-06 21:00,Sul,105.21,134.47,5,48.45,155.21
2026-01-06 22:00,Norte,130.77,135.7,5,91.76,180.77
2026-01-06 23:00,Norte,124.03,152.84,4,108.85,164.03
2026-01-07 00:00,Norte,143.06,155.85,5,110.06,193.06
2026-01-07 01:00,Norte,103.27,156.07,1,41.33,113.27
2026-01-07 02:00,Oeste,137.86,136.07,2,101.6,163.22
2026-01-07 03:00,Leste,102.21,142.43,1,40.12,112.21
2026-01-07 04:00,Oeste,93.1,167.04,2,52.46,113.1
2026-01-07 05:00,Centro,100.35,158.29,4,50.65,140.35
2026-01-07 06:00,Sul,109.34,170.38,4,56.46,149.34
2026-01-07 07:00,Sul,124.25,180.46,4,95.96,164.25
2026-01-07 08:00,Centro,108.25,145.32,4,90.81,148.25
2026-01-07 09:00,Norte,106.55,146.34,1,60.26,116.55
2026-01-07 10:00,Leste,93.9,142.27,1,32.95,103.9
2026-01-07 11:00,Norte,64.94,174.95,4,21.88,104.94
2026-01-07 12:00,Centro,80.85,141.85,5,27.06,130.85
2026-01-07 13:00,Leste,125.68,157.33,5,103.58,175.68
2026-01-07 14:00,Centro,102.65,158.98,3,86.24,132.65
2026-01-07 15:00,Centro,134.06,148.84,4,92.01,174.06
2026-01-07 16:00,Oeste,75.37,145.34,4,54.15,115.37
2026-01-07 17:00,Leste,108.2,129.45,1,34.86,118.2
2026-01-07 18:00,Centro,69.31,175.23,2,42.44,89.31
2026-01-07 19:00,Leste,97.67,166.47,5,47.6,147.67
2026-01-07 20:00,Centro,100.65,151.15,1,83.96,110.65
2026-01-07 21:00,Centro,84.47,153.88,3,62.16,114.47
2026-01-07 22:00,Centro,106.76,163.37,3,48.67,136.76
2026-01-07 23:00,Centro,95.23,163.72,1,54.21,105.23
2026-01-08 00:00,Centro,97.73,143.58,2,76.55,117.73
2026-01-08 01:00,Sul,51.43,147.26,5,41.49,101.43
2026-01-08 02:00,Oeste,87.94,169.92,5,61.86,137.94
2026-01-08 03:00,Sul,81.28,158.61,3,49.57,111.28
2026-01-08 04:00,Oeste,110.46,147.26,1,42.85,120.46
2026-01-08 05:00,Sul,104.89,154.54,1,58.21,114.89
2026-01-08 06:00,Oeste,73.12,162.42,3,51.63,103.12
2026-01-08 07:00,Centro,74.29,150.45,4,61.15,114.29
2026-01-08 08:00,Oeste,73.77,160.12,4,52.62,113.77
2026-01-08 09:00,Sul,97.02,144.52,2,37.51,117.02
2026-01-08 10:00,Norte,72.47,161.59,5,59.28,122.47
2026-01-08 11:00,Centro,90.58,144.46,1,67.74,100.58
2026-01-08 12:00,Norte,58.04,187.04,5,47.09,108.04
2026-01-08 13:00,Norte,123.61,173.45,1,75.86,133.61
2026-01-08 14:00,Norte,46.95,193.28,3,22.36,76.95
2026-01-08 15:00,Leste,103.54,151.97,5,57.27,153.54
2026-01-08 16:00,Centro,113.36,153.29,4,34.15,153.36
2026-01-08 17:00,Leste,70.64,184.68,4,41.59,110.64
2026-01-08 18:00,Centro,130.84,147.07,4,76.56,170.84
2026-01-08 19:00,Oeste,189.17,166.07,4,143.2,298.47
2026-01-08 20:00,Centro,203.92,179.49,1,159.03,287.2
2026-01-08 21:00,Norte,164.65,165.87,4,82.89,204.65
2026-01-08 22:00,Sul,150.72,151.79,3,103.63,180.72
2026-01-08 23:00,Norte,91.35,141.16,3,58.15,121.35
2026-01-09 00:00,Norte,93.48,155.03,5,58.43,143.48
2026-01-09 01:00,Norte,129.28,155.17,4,77.77,169.28
2026-01-09 02:00,Leste,142.68,184.13,2,125.19,162.68
2026-01-09 03:00,Centro,104.29,149.05,5,59.09,154.29
2026-01-09 04:00,Norte,80.16,150.54,1,47.68,90.16
2026-01-09 05:00,Leste,91.55,167.99,1,74.69,101.55
2026-01-09 06:00,Leste,91.94,164.43,1,57.47,101.94
2026-01-09 07:00,Oeste,111.86,169.06,1,43.91,121.86
2026-01-09 08:00,Norte,96.22,155.29,3,39.34,126.22
2026-01-09 09:00,Leste,96.61,166.53,2,52.91,116.61
2026-01-09 10:00,Sul,97.03,195.71,1,32.13,107.03
2026-01-09 11:00,Centro,100.45,140.08,4,60.79,140.45
2026-01-09 12:00,Centro,90.72,164.9,1,44.55,100.72
2026-01-09 13:00,Norte,76.0,169.51,4,51.69,116.0
2026-01-09 14:00,Centro,92.28,198.31,1,41.32,102.28
2026-01-09 15:00,Norte,92.49,153.67,5,50.32,142.49
2026-01-09 16:00,Sul,116.75,145.46,2,61.18,136.75
2026-01-09 17:00,Centro,106.21,141.75,4,93.12,146.21
2026-01-09 18:00,Centro,98.93,160.2,4,86.73,138.93
2026-01-09 19:00,Oeste,83.67,198.91,1,28.12,93.67
2026-01-09 20:00,Sul,97.23,171.28,4,87.46,137.23
2026-01-09 21:00,Centro,74.3,150.86,1,29.49,84.3
2026-01-09 22:00,Sul,80.5,155.1,4,57.88,120.5
2026-01-09 23:00,Centro,85.68,105.59,4,36.54,125.68
2026-01-10 00:00,Oeste,121.11,156.53,3,82.49,151.11
2026-01-10 01:00,Oeste,94.69,181.87,3,47.82,124.69
2026-01-10 02:00,Norte,121.57,156.59,2,83.63,141.57
2026-01-10 03:00,Oeste,98.2,159.12,1,69.1,108.2
2026-01-10 04:00,Centro,63.74,152.05,4,48.28,103.74
2026-01-10 05:00,Oeste,144.65,174.98,1,90.14,154.65
2026-01-10 06:00,Leste,89.05,147.64,4,70.93,129.05
2026-01-10 07:00,Leste,63.81,178.73,1,23.92,73.81
2026-01-10 08:00,Leste,124.97,153.66,2,93.21,144.97
2026-01-10 09:00,Centro,83.39,138.63,2,29.52,103.39
2026-01-10 10:00,Oeste,67.91,140.69,2,29.92,87.91
2026-01-10 11:00,Centro,106.7,159.16,4,89.92,146.7
2026-01-10 12:00,Leste,104.2,169.58,4,38.2,144.2
2026-01-10 13:00,Centro,73.53,152.63,5,30.61,123.53
2026-01-10 14:00,Sul,84.04,142.0,2,28.51,104.04
2026-01-10 15:00,Centro,99.67,152.17,5,81.06,149.67
2026-01-10 16:00,Centro,97.35,148.09,1,87.15,107.35
2026-01-10 17:00,Oeste,71.58,145.07,4,21.56,111.58
2026-01-10 18:00,Leste,62.13,132.19,1,50.47,72.13
2026-01-10 19:00,Centro,25.67,180.12,3,9.58,55.67
2026-01-10 20:00,Sul,76.84,162.96,1,63.8,86.84
2026-01-10 21:00,Norte,153.55,169.77,5,87.42,203.55
2026-01-10 22:00,Sul,82.44,168.51,5,64.68,132.44
2026-01-10 23:00,Sul,126.0,157.84,1,107.13,136.0
2026-01-11 00:00,Oeste,111.04,171.12,1,35.17,121.04
2026-01-11 01:00,Sul,111.95,141.22,3,90.04,141.95
2026-01-11 02:00,Leste,114.37,166.94,3,91.44,144.37
2026-01-11 03:00,Centro,81.76,158.64,1,62.59,91.76
2026-01-11 04:00,Norte,89.61,162.53,4,58.01,129.61
2026-01-11 05:00,Norte,155.03,154.67,4,75.65,196.1
2026-01-11 06:00,Centro,101.82,154.75,4,33.89,141.82
2026-01-11 07:00,Leste,93.53,156.06,1,59.44,103.53
2026-01-11 08:00,Sul,114.88,147.7,5,86.3,164.88
2026-01-11 09:00,Oeste,129.01,140.15,5,39.52,179.01
2026-01-11 10:00,Leste,74.24,163.54,5,49.85,124.24
2026-01-11 11:00,Leste,78.12,141.71,1,44.72,88.12
2026-01-11 12:00,Norte,89.82,156.24,1,59.02,99.82
2026-01-11 13:00,Centro,60.01,144.15,5,22.54,110.01
2026-01-11 14:00,Sul,98.97,175.67,5,56.09,148.97
2026-01-11 15:00,Oeste,104.87,163.43,2,51.07,124.87
2026-01-11 16:00,Centro,63.81,158.21,3,31.06,93.81
2026-01-11 17:00,Leste,102.25,151.64,3,67.69,132.25
2026-01-11 18:00,Sul,97.84,161.4,5,67.96,147.84
2026-01-11 19:00,Oeste,127.83,166.29,5,104.21,177.83
2026-01-11 20:00,Leste,61.93,194.15,2,47.76,81.93
2026-01-11 21:00,Leste,110.57,175.82,4,72.96,150.57
2026-01-11 22:00,Oeste,119.32,144.46,3,79.9,149.32
2026-01-11 23:00,Norte,94.42,166.22,1,56.42,104.42
2026-01-12 00:00,Sul,75.27,142.35,4,50.76,115.27
2026-01-12 01:00,Oeste,57.56,163.1,3,45.14,87.56
2026-01-12 02:00,Norte,104.42,169.2,1,54.06,114.42
2026-01-12 03:00,Sul,80.06,174.86,2,37.97,100.06
2026-01-12 04:00,Norte,62.55,135.66,3,20.41,92.55
2026-01-12 05:00,Sul,106.42,171.64,2,88.46,126.42
2026-01-12 06:00,Sul,83.0,176.12,2,34.66,103.0
2026-01-12 07:00,Sul,130.28,132.49,1,104.07,140.28
2026-01-12 08:00,Sul,68.13,178.2,1,34.27,78.13
2026-01-12 09:00,Centro,93.72,170.46,3,65.28,123.72
2026-01-12 10:00,Norte,186.23,152.5,4,154.01,327.39
2026-01-12 11:00,Sul,138.06,181.04,2,107.27,158.06
2026-01-12 12:00,Sul,62.31,155.31,3,41.11,92.31
2026-01-12 13:00,Centro,137.31,147.88,5,56.77,187.31
2026-01-12 14:00,Leste,96.11,168.18,2,31.91,116.11
2026-01-12 15:00,Sul,134.06,139.01,5,111.47,184.06
2026-01-12 16:00,Centro,93.77,133.98,5,31.78,143.77
2026-01-12 17:00,Centro,60.54,180.07,5,31.75,110.54
2026-01-12 18:00,Oeste,78.52,162.94,3,48.31,108.52
2026-01-12 19:00,Centro,93.74,142.88,3,60.81,123.74
2026-01-12 20:00,Sul,89.96,151.74,2,51.39,109.96
2026-01-12 21:00,Leste,83.04,167.8,4,53.38,123.04
2026-01-12 22:00,Centro,99.7,166.31,1,47.56,109.7
2026-01-12 23:00,Leste,80.27,175.96,4,48.76,120.27
2026-01-13 00:00,Oeste,74.9,167.54,4,38.99,114.9
2026-01-13 01:00,Leste,89.97,173.44,2,50.83,109.97
2026-01-13 02:00,Centro,85.59,148.8,1,40.8,95.59
2026-01-13 03:00,Norte,64.2,158.27,3,54.95,94.2
2026-01-13 04:00,Sul,117.37,169.61,5,49.32,167.37
2026-01-13 05:00,Centro,91.4,149.86,3,37.88,121.4
2026-01-13 06:00,Norte,189.72,159.32,5,160.78,330.92
2026-01-13 07:00,Oeste,102.56,147.89,3,78.96,132.56
2026-01-13 08:00,Centro,143.77,150.7,1,83.85,153.77
2026-01-13 09:00,Sul,161.36,157.52,4,70.44,212.9
2026-01-13 10:00,Oeste,70.28,162.89,5,53.03,120.28
2026-01-13 11:00,Oeste,94.29,165.35,2,52.54,114.29
2026-01-13 12:00,Sul,106.87,175.88,5,33.99,156.87
2026-01-13 13:00,Leste,88.42,156.32,1,53.04,98.42
2026-01-13 14:00,Centro,86.06,173.21,4,65.21,126.06
2026-01-13 15:00,Sul,89.8,178.98,5,69.25,139.8
2026-01-13 16:00,Centro,135.12,190.47,3,86.6,165.12
2026-01-13 17:00,Sul,127.98,149.89,4,113.66,167.98
2026-01-13 18:00,Norte,108.6,158.28,4,44.85,148.6
2026-01-13 19:00,Norte,69.62,193.74,3,24.78,99.62
2026-01-13 20:00,Sul,92.89,151.64,5,55.1,142.89
2026-01-13 21:00,Sul,117.34,191.34,4,55.18,157.34
2026-01-13 22:00,Centro,92.22,177.68,4,30.84,132.22
2026-01-13 23:00,Norte,122.19,160.93,4,65.33,162.19
2026-01-14 00:00,Sul,117.92,171.33,1,62.9,127.92
2026-01-14 01:00,Oeste,111.62,167.42,4,88.26,151.62
2026-01-14 02:00,Centro,117.74,176.49,3,76.82,147.74
2026-01-14 03:00,Sul,94.26,143.74,2,28.7,114.26
2026-01-14 04:00,Centro,56.04,169.36,5,43.97,106.04
2026-01-14 05:00,Centro,84.57,177.12,4,48.72,124.57
2026-01-14 06:00,Leste,110.6,161.59,4,56.19,150.6
2026-01-14 07:00,Sul,63.92,177.66,2,35.1,83.92
2026-01-14 08:00,Sul,132.87,145.66,4,70.53,172.87
2026-01-14 09:00,Sul,96.44,153.63,1,42.8,106.44
2026-01-14 10:00,Norte,94.77,180.86,3,66.34,124.77
2026-01-14 11:00,Oeste,87.16,137.25,2,73.68,107.16
2026-01-14 12:00,Norte,131.68,159.09,3,45.55,161.68
2026-01-14 13:00,Leste,56.54,159.28,4,32.26,96.54
2026-01-14 14:00,Oeste,102.0,164.37,1,35.08,112.0
2026-01-14 15:00,Norte,69.63,176.87,2,37.46,89.63
2026-01-14 16:00,Oeste,99.85,183.57,2,49.55,119.85
2026-01-14 17:00,Oeste,90.64,160.54,5,62.93,140.64
2026-01-14 18:00,Norte,129.47,181.45,2,52.09,149.47
2026-01-14 19:00,Oeste,87.78,154.17,1,54.49,97.78
2026-01-14 20:00,Sul,118.29,179.5,1,83.56,128.29
2026-01-14 21:00,Centro,85.43,163.42,1,71.38,95.43
2026-01-14 22:00,Norte,108.15,182.65,5,74.04,158.15
